word,phonetic,pos,meaning_cn,level,gaokao_frequency,word_family,tags
succeed,/səkˈsid/,v.,成功；接替,2,medium,,action
success,/səkˈsɛs/,n.,成功,2,high,successful,description
successful,/səkˈsɛsfəl/,adj.,成功的；有成就的,1,high,success,description
such,/ˈsətʃ/,pron.,如此的；这样的,1,high,,description
suck,/ˈsək/,n./v.,吸吮,4,low,,action
sudden,/ˈsədən/,n./adj.,突然的,3,medium,,description
suffer,/ˈsəfɝ/,v.,受苦；遭受,3,medium,,action
suffering,/ˈsəfɝɪŋ/,n.,痛苦；苦难,4,low,,description
sufficient,/səˈfɪʃənt/,adj.,充分的；足够的,4,low,,description
sugar,/ˈʃʊɡɝ/,n./v.,糖,2,high,,action
suggest,/səˈdʒɛst/,v.,建议；提议,1,high,,action
suggestion,/səˈdʒɛstʃən/,n.,建议,2,medium,,description
suit,/ˈsut/,n./v.,适合；一套,2,high,,action
suitable,/ˈsutəbəl/,adj.,合适的；适宜的,1,high,,description
suite,/ˈswit/,n.,套间；组曲,4,low,,description
sum,/ˈsəm/,n./v.,总数；总和,3,medium,,action
summary,/ˈsəmɝi/,n./adj.,摘要；概要,4,low,,description
summer,/ˈsəmɝ/,n./v.,夏天；夏季,1,high,,action
sun,/ˈsən/,n./v.,太阳；阳光,2,high,,action
sunday,/ˈsənˌdeɪ/,n./v./adj.,星期日,1,high,,action
sunlight,/ˈsənˌlaɪt/,n.,日光；阳光,3,medium,,description
sunny,/ˈsəni/,adj.,晴朗的；阳光充足的,4,low,,description
super,/ˈsupɝ/,n./adj./adv.,顶好的；超级的,3,low,,action
superb,/sʊˈpɝb/,adj.,卓越的；质量极高的,3,medium,,description
superior,/suˈpɪriɝ/,n./adj.,更胜一筹的；上级,4,low,,description
supermarket,/ˈsupɝˌmɑrkɪt/,n.,超级市场,3,medium,,economy
supper,/ˈsəpɝ/,n.,晚餐；晚饭,4,low,,description
supply,/səˈplaɪ/,n./v.,供给；供应,2,high,,action
support,/səˈpɔrt/,n./v.,支持；赞助,1,high,,social
suppose,/səˈpoʊz/,v.,猜想；假定,3,low,,action
supreme,/səˈprim/,n./adj.,至高无上的；最高的,3,low,,description
sure,/ˈʃʊr/,adj./adv.,确信；肯定,1,high,,action
surf,/ˈsɝf/,n./v.,海浪；拍岸浪,4,low,,action
surface,/ˈsɝfəs/,n./v./adj.,表面,2,high,,action
surgeon,/ˈsɝdʒən/,n.,外科医生,4,low,,description
surgery,/ˈsɝdʒɝi/,n.,外科；手术,4,low,,description
surprise,/səˈpraɪz/,n./v.,使惊奇；使诧异,1,high,,action
surround,/sɝˈaʊnd/,n./v.,围绕；包围,3,medium,,action
surrounding,/sɝˈaʊndɪŋ/,n./adj.,周围的；环境,4,low,,nature
survey,/ˈsɝˌveɪ/,n./v.,纵览；视察,3,medium,,action
survival,/sɝˈvaɪvəl/,n./adj.,存活；幸存,2,high,,description
survive,/sɝˈvaɪv/,v.,生存；存活,3,medium,,action
suspect,/ˈsəsˌpɛkt/,n./v./adj.,犯罪嫌疑人,3,low,,mystery
suspend,/səˈspɛnd/,v.,悬；吊,4,low,,action
suspension,/səˈspɛnʃən/,n.,暂令停职；推迟,4,low,,description
sustain,/səˈsteɪn/,v.,承受；支持,3,low,,social
swallow,/ˈswɑloʊ/,n./v.,吞下；咽下,4,low,,action
swear,/ˈswɛr/,n./v.,咒骂；诅咒,4,low,,action
sweat,/ˈswɛt/,n./v.,汗；汗水,4,low,,action
sweater,/ˈswɛtɝ/,n.,厚运动衫；毛衣,4,low,,description
sweep,/ˈswip/,n./v.,打扫,3,medium,,action
sweet,/ˈswit/,n./adj.,甜蜜；糖果,2,high,,description
swim,/ˈswɪm/,n./v.,游泳；游,3,medium,,action
swimming,/ˈswɪmɪŋ/,n.,游泳,3,medium,,description
swing,/ˈswɪŋ/,n./v./adj.,挥舞；摆动,3,low,,action
switch,/ˈswɪtʃ/,n./v.,开关；转换,2,high,,action
switzerland,/ˈswɪtsɝlənd/,n.,瑞士,4,low,,description
sword,/ˈsɔrd/,n.,剑；刀,4,low,,description
symbol,/ˈsɪmbəl/,n.,象征,2,medium,,description
sympathy,/ˈsɪmpəθi/,n.,同情,4,low,,description
symphony,/ˈsɪmfəni/,n.,交响乐,4,low,,description
symptom,/ˈsɪmptəm/,n.,症状,4,low,,description
system,/ˈsɪstəm/,n.,体系；体统化的,2,medium,,description
systematic,/ˌsɪstəˈmætɪk/,adj.,系统的；有条理的,4,low,,description
t-shirt,/ˈtiˌsɝt/,n.,恤衫,3,medium,,description
table,/ˈteɪbəl/,n./v.,桌子；表格,1,high,,action
tablet,/ˈtæblət/,n.,平板；门牌,3,medium,,description
tackle,/ˈtækəl/,n./v.,工具；复滑车,4,low,,action
tail,/ˈteɪl/,n./v./adj.,尾巴,3,medium,,action
tailor,/ˈteɪlɝ/,n./v.,裁缝,4,low,,action
take,/ˈteɪk/,n./v.,拿；拿走,1,high,,action
tale,/ˈteɪl/,n.,故事；传说,3,medium,,description
talent,/ˈtælənt/,n.,天才；天赋,3,medium,,description
talk,/ˈtɔk/,n./v.,谈话；讲话,1,high,,action
tall,/ˈtɔl/,adj./adv.,高的,2,high,,action
tank,/ˈtæŋk/,n./v.,储水容量；坦克,3,low,,action
tap,/ˈtæp/,n./v.,龙头；轻打,3,medium,,action
tape,/ˈteɪp/,n./v.,磁带；录音带,4,low,,action
target,/ˈtɑrɡət/,n./v.,目标；把,3,medium,,action
task,/ˈtæsk/,n./v.,任务；工作,1,high,,action
taste,/ˈteɪst/,n./v.,品尝；尝味,1,high,,action
tax,/ˈtæks/,n./v.,税；税款,3,low,,action
taxi,/ˈtæksi/,n./v.,出租汽车,4,low,,action
tea,/ˈti/,n.,茶；茶叶,2,medium,,description
teach,/ˈtitʃ/,v.,教书；教,1,high,,action
teacher,/ˈtitʃɝ/,n.,教师；教员,1,high,,education
team,/ˈtim/,n./v.,队；组,1,high,,action
teapot,/ˈtiˌpɑt/,n.,茶壶,4,low,,description
tear,/tɪr/,n./v.,眼泪；扯破,2,high,,action
technical,/ˈtɛknɪkəl/,adj.,技术的；工艺的,4,low,,science
technique,/tɛkˈnik/,n.,技术；技巧,2,high,,science
technology,/tɛkˈnɑlədʒi/,n.,技术,1,high,,science
teenager,/ˈtiˌneɪdʒɝ/,n.,青少年；十几岁的少年,3,medium,,description
telephone,/ˈtɛləˌfoʊn/,n./v.,打电话；电话,3,medium,,action
telescope,/ˈtɛləˌskoʊp/,n./v.,望远镜,3,low,,action
television,/ˈtɛləˌvɪʒən/,n.,电视,2,medium,,description
tell,/ˈtɛl/,v.,告诉；讲述,1,high,,action
temperature,/ˈtɛmpɝətʃɝ/,n.,温度,2,medium,,description
temple,/ˈtɛmpəl/,n.,庙宇；寺院,4,low,,description
temporary,/ˈtɛmpɝˌɛri/,n./adj.,短暂的；暂时的,2,medium,,description
ten,/ˈtɛn/,num.,十,1,high,,description
tend,/ˈtɛnd/,v.,照料；趋向,2,high,,action
tendency,/ˈtɛndənsi/,n.,倾向；偏好,4,low,,description
tennis,/ˈtɛnəs/,n.,网球,4,low,,description
tension,/ˈtɛnʃən/,n./v.,紧张局势；矛盾,3,low,,action
tent,/ˈtɛnt/,n./v.,帐篷,2,medium,,action
tentative,/ˈtɛnətɪv/,n./adj.,试探性的；暂定的,2,low,,"reasoning,description"
tenth,/ˈtɛnθ/,num.,第十；十分之一,4,low,,description
term,/ˈtɝm/,n./v.,学期；术语,1,high,,action
terminal,/ˈtɝmənəl/,n./adj.,终点站；计算机,4,low,,science
terrible,/ˈtɛrəbəl/,adj.,可怕的；糟糕的,2,high,,description
territory,/ˈtɛrɪˌtɔri/,n.,领土；领地,4,low,,description
terror,/ˈtɛrɝ/,n.,恐惧；惊恐,4,low,,description
test,/ˈtɛst/,n./v.,测试；考查,1,high,,action
text,/ˈtɛkst/,n.,文本；课文,1,high,,description
textbook,/ˈtɛkstˌbʊk/,n.,课本；教科书,2,medium,,description
than,/ˈðæn/,conj.,比,1,high,,description
thank,/ˈθæŋk/,n./v.,感谢；致谢,1,high,,action
that,/ˈðæt/,pron.,那；那个,1,high,,description
the,/ðə/,adj.,这；那,1,high,,description
theater,/ˈθiətɝ/,n.,剧场；戏院,3,medium,,description
theft,/ˈθɛft/,n.,盗窃案,4,low,,description
their,/ˈðɛr/,pron.,他们的,1,high,,description
them,/ˈðɛm/,pron.,他；她,1,high,,description
theme,/ˈθim/,n.,主题,3,medium,,description
themselves,/ðəmˈsɛlvz/,pron.,他；她,1,high,,description
then,/ˈðɛn/,n./adv./conj.,当时；那时,1,high,,action
theoretical,/ˌθiɝˈɛtɪkəl/,adj.,理论的,4,low,,description
theory,/ˈθiɝi/,n.,理论,2,medium,,description
there,/ˈðɛr/,adv.,在那里,1,high,,action
therefore,/ˈðɛrˌfɔr/,adv.,因此；所以,2,high,,action
these,/ˈðiz/,pron.,这些,1,high,,description
they,/ˈðeɪ/,pron.,他们；它们,1,high,,description
thick,/ˈθɪk/,n./adj./adv.,厚的,3,medium,,action
thief,/ˈθif/,n.,窃贼；小偷,4,low,,description
thin,/ˈθɪn/,n./v./adj./adv.,薄的；瘦的,3,medium,,action
thing,/ˈθɪŋ/,n.,东西；物品,1,high,,description
think,/ˈθɪŋk/,n./v./adj.,想；认为,1,high,,action
thinking,/ˈθɪŋkɪŋ/,n./adj.,思索；见解,1,high,,description
third,/ˈθɝd/,num.,第三,2,high,,description
thirsty,/ˈθɝsti/,adj.,渴,4,low,,description
thirteen,/ˈθɝˈtin/,num.,十三,4,low,,description
thirty,/ˈθɝˌdi/,num.,三十,2,medium,,description
this,/ˈðɪs/,pron.,这；这个,1,high,,description
thorough,/ˈθɝoʊ/,adj.,彻底的,4,low,,description
those,/ˈðoʊz/,pron.,那些,1,high,,description
though,/ˈðoʊ/,conj.,虽然；可是,1,high,,description
thought,/ˈθɔt/,n.,想；认为,1,high,,description
thousand,/ˈθaʊzən/,num.,千,1,high,,description
threat,/ˈθrɛt/,n.,恐吓；恶兆,4,low,,description
threaten,/ˈθrɛtən/,v.,恐吓；威胁,4,low,,action
three,/ˈθri/,num.,三,1,high,,description
throat,/ˈθroʊt/,n./v.,喉咙,4,low,,action
through,/ˈθru/,prep.,穿越；从头至尾,1,high,,description
throughout,/θruˈaʊt/,prep.,遍及；贯穿,1,high,,description
throw,/ˈθroʊ/,n./v.,投；掷,2,high,,action
thunder,/ˈθəndɝ/,n./v.,雷声；打雷,4,low,,action
thursday,/ˈθɝzˌdeɪ/,n.,星期四,2,medium,,description
thus,/ˈðəs/,adv.,这样；因而,1,high,,action
ticket,/ˈtɪkət/,n./v.,票；卷,2,high,,action
tidy,/ˈtaɪdi/,n./v./adj.,整洁的；干净的,4,low,,action
tie,/ˈtaɪ/,n./v.,带子；线,3,low,,action
tiger,/ˈtaɪɡɝ/,n.,老虎,4,low,,description
tight,/ˈtaɪt/,adj./adv.,紧的,3,medium,,action
till,/ˈtɪl/,prep.,直到；为止,3,medium,,description
time,/ˈtaɪm/,n./v./adj.,时间；时侯,1,high,,action
timetable,/ˈtaɪmˌteɪbəl/,n.,时间表；课表,3,medium,,description
tin,/ˈtɪn/,n./v./adj.,罐头；听头,4,low,,action
tiny,/ˈtaɪni/,adj.,极小的；微小的,3,medium,,description
tip,/ˈtɪp/,n./v.,顶端；尖端,2,high,,action
tire,/ˈtaɪɝ/,n./v.,使疲劳,3,medium,,action
tired,/ˈtaɪɝd/,adj.,使累；轮胎,2,high,,description
tissue,/ˈtɪsˌju/,n.,组织；纸巾,4,low,,description
title,/ˈtaɪtəl/,n./v.,标题；题目,1,high,,action
to,/ˈtu/,prep.,到；向,1,high,,description
toast,/ˈtoʊst/,n./v.,烤,4,low,,action
tobacco,/təˈbæˌkoʊ/,n.,烟草；烟叶,4,low,,description
today,/təˈdeɪ/,n./adv.,今天；现在,1,high,,action
together,/təˈɡɛðɝ/,adv.,一起；共同,1,high,,action
toilet,/ˈtɔɪlət/,n./v.,厕所,4,low,,action
tolerate,/ˈtɑlɝˌeɪt/,v.,容许；允许,4,low,,action
tomato,/təˈmɑˌtoʊ/,n.,西红柿；番茄,2,medium,,description
tomorrow,/təˈmɑˌroʊ/,n./adv.,明天,3,medium,,action
ton,/ˈtən/,n.,吨,3,medium,,description
tone,/ˈtoʊn/,n./v.,音调；音质,3,low,,action
tongue,/ˈtəŋ/,n./v.,舌；舌头,4,low,,action
tonight,/təˈnaɪt/,n./adv.,今晚；今夜,2,medium,,action
too,/ˈtu/,adv.,也；还,1,high,,action
tool,/ˈtul/,n./v.,工具；器具,1,high,,action
tooth,/ˈtuθ/,n./v.,牙齿,4,low,,action
top,/ˈtɑp/,n./v./adj.,顶部；上面,1,high,,action
topic,/ˈtɑpɪk/,n.,题目；话题,2,high,,description
total,/ˈtoʊtəl/,n./v./adj./adv.,全体的；总的,1,high,totally,action
totally,/ˈtoʊtəli/,adv.,总合地；完全地,3,medium,total,action
touch,/ˈtətʃ/,n./v.,触摸；接触,1,high,,action
tough,/ˈtəf/,n./adj.,坚硬的；结实的,3,medium,,description
tour,/ˈtʊr/,n./v.,参观；旅行,1,high,,action
tourism,/ˈtʊˌrɪzəm/,n.,旅游业；观光,3,medium,,description
tourist,/ˈtʊrəst/,n./adj.,旅行者；观光者,1,high,,description
tournament,/ˈtʊrnəmənt/,n.,锦标赛；联赛,3,low,,description
toward,/ˈtɔrd/,prep.,向；朝,1,high,,description
towel,/ˈtaʊəl/,n./v.,毛巾,4,low,,action
tower,/ˈtaʊɝ/,n./v.,塔,3,medium,,action
town,/ˈtaʊn/,n.,城镇；城,1,high,,description
toy,/ˈtɔɪ/,n./v./adj.,玩具；玩物,2,high,,action
track,/ˈtræk/,n./v.,轨道；田径,1,high,,action
trade,/ˈtreɪd/,n./v.,贸易；用,1,high,,economy
tradition,/trəˈdɪʃən/,n.,传统；风俗,2,high,,culture
traditional,/trəˈdɪʃənəl/,adj.,传统的；风俗的,1,high,,culture
traffic,/ˈtræfɪk/,n./v.,交通；来往车辆,2,medium,,action
train,/ˈtreɪn/,n./v.,火车；培训,1,high,,action
trainer,/ˈtreɪnɝ/,n.,训练人；教练,4,low,,description
training,/ˈtreɪnɪŋ/,n.,培训,1,high,,description
transform,/ˈtrænsfɔrm/,v.,使改变形态；使改观,3,medium,,action
translate,/trænˈsleɪt/,v.,翻译,2,medium,,action
translation,/trænˈsleɪʃən/,n.,翻译；译文,4,low,,description
transport,/ˈtrænspɔrt/,n./v.,运输,3,medium,,action
trap,/ˈtræp/,n./v.,陷阱；使陷入困境,4,low,,action
travel,/ˈtrævəl/,n./v.,旅行,1,high,,action
traveler,/ˈtrævəlɝ/,n.,旅行者,3,medium,,description
treasure,/ˈtrɛʒɝ/,n./v.,财富；珍藏,2,medium,,action
treat,/ˈtrit/,n./v.,对待；看待,2,high,treatment,action
treatment,/ˈtritmənt/,n.,治疗；疗法,3,medium,treat,description
tree,/ˈtri/,n./v.,树,1,high,,action
tremble,/ˈtrɛmbəl/,n./v.,颤抖,4,low,,action
trend,/ˈtrɛnd/,n./v.,趋势；倾向,2,high,,action
trial,/ˈtraɪəl/,n./adj.,审判；试验,3,low,,description
trick,/ˈtrɪk/,n./v./adj.,诡计；欺骗,2,high,,action
trip,/ˈtrɪp/,n./v.,旅行；旅程,1,high,,action
troop,/ˈtrup/,n./v.,部队,4,low,,action
trouble,/ˈtrəbəl/,n./v.,烦恼；麻烦,2,high,,action
trousers,/ˈtraʊzɝz/,n.,裤子；长裤,4,low,,description
truck,/ˈtrək/,n./v.,卡车；运货车,2,high,,action
true,/ˈtru/,n./adj./adv.,真的；真实的,1,high,,action
truly,/ˈtruli/,adv.,真正地；真实地,3,medium,,action
trunk,/ˈtrəŋk/,n./v./adj.,树干；大箱子,4,low,,action
trust,/ˈtrəst/,n./v./adj.,相信；信任,1,high,,action
truth,/ˈtruθ/,n.,真理；事实,2,medium,,description
try,/ˈtraɪ/,n./v.,试图；尝试,1,high,,action
tube,/ˈtjub/,n./v.,管；管状物,3,medium,,action
tuesday,/ˈtjuzˌdeɪ/,n.,星期二,3,medium,,description
tune,/ˈtun/,n./v.,曲调；曲子,4,low,,action
turkey,/ˈtɝki/,n.,火鸡,4,low,,description
turn,/ˈtɝn/,n./v.,转弯；转动,1,high,,action
tutor,/ˈtutɝ/,n./v.,家庭教师；私人教师,4,low,,education
tv,/ˈtiˈvi/,n.,电视机,2,high,,description
twelfth,/ˈtwɛlfθ/,num.,第十二,4,low,,description
twelve,/ˈtwɛlv/,num.,十二,3,medium,,description
twentieth,/ˈtwɛniəθ/,num.,第二十,3,medium,,description
twenty,/ˈtwɛni/,num.,二十,2,medium,,description
twice,/ˈtwaɪs/,adv.,两次；两倍,3,medium,,action
twin,/ˈtwɪn/,n./v./adj.,双胞胎之一,3,medium,,action
twist,/ˈtwɪst/,n./v.,使弯曲；转动,4,low,,action
two,/ˈtu/,num.,二,1,high,,description
type,/ˈtaɪp/,n./v.,打字；类型,1,high,,action
typhoon,/ˌtaɪˈfun/,n.,台风,4,low,,description
typical,/ˈtɪpəkəl/,adj.,典型的；有代表性的,3,medium,,description
tyre,/ˈtaɪr/,n./v.,轮胎,4,low,,action
ubiquitous,/juˈbɪkwɪtəs/,adj.,无处不在的；普遍的,4,low,,description
ugly,/ˈəɡli/,n./adj.,丑陋的；难看的,4,low,,description
uk,/ˌjuˈkeɪ/,n.,联合王国,1,high,,description
ultimately,/ˈəltəmətli/,adv.,最后；最终,4,low,,action
umbrella,/ˈəmˌbrɛlə/,n./v./adj.,雨伞,4,low,,action
unable,/əˈneɪbəl/,adj.,不能的；不能胜任的,2,medium,able,description
uncertain,/ənˈsɝtən/,adj.,不确定的,3,medium,certain,description
uncle,/ˈəŋkəl/,n.,叔；伯,3,medium,,description
uncomfortable,/ənˈkəmfɝtəbəl/,adj.,令人不舒服的,2,medium,comfortable,description
under,/ˈəndɝ/,prep.,在；下面,1,high,,description
underground,/ˈəndɝˌɡraʊnd/,n./adj./adv.,地下的；地铁,2,medium,,action
understand,/ˌəndɝˈstænd/,v.,懂得；明白,1,high,,action
understanding,/ˌəndɝˈstændɪŋ/,n.,领会；理解,1,high,,description
undertake,/ˈəndɝˌteɪk/,v.,承担；从事,4,low,,action
unemployment,/ˌənɪmˈplɔɪmənt/,n.,失业；失业状态,4,low,,description
unfair,/ˈənˈfɛr/,adj.,不公平的；不公正的,3,medium,fair,description
unfold,/ənˈfoʊld/,v.,展开；打开,4,low,fold,action
unfortunately,/ənˈfɔrtʃənətli/,adv.,不幸地,3,medium,fortunately,action
unhappy,/ənˈhæpi/,adj.,不高兴的；伤心的,4,low,happy,description
uniform,/ˈjunəˌfɔrm/,n./adj.,制服,4,low,,description
union,/ˈjunjən/,n.,联合；联盟,3,low,,description
unique,/juˈnik/,adj.,惟一的；独一无二的,2,high,,description
unit,/ˈjunət/,n./adj.,单元；单位,1,high,,description
unite,/ˈjuˌnaɪt/,v.,联合；团结,4,low,,action
universal,/ˌjunəˈvɝsəl/,n./adj.,普遍的；全体的,3,low,,description
universe,/ˈjunəˌvɝs/,n.,宇宙,3,low,,description
university,/ˌjunəˈvɝsəti/,n.,大学,1,high,,description
unknown,/ənˈnoʊn/,n./adj.,不知道的,2,high,,description
unless,/ənˈlɛs/,conj.,如果不；除非,2,high,less,description
unlike,/ənˈlaɪk/,prep.,不像；和,3,medium,like,description
until,/ənˈtɪl/,conj.,直到；为止,1,high,,description
unusual,/ənˈjuˌʒuəl/,adj.,不平常的；异常的,2,high,usual,description
up,/ˈəp/,adv./prep.,向上；起来,1,high,,action
update,/ˈəpˌdeɪt/,n./v.,更新；使现代化,2,high,,action
upon,/əˈpɑn/,prep.,在；上面,2,high,,description
upper,/ˈəpɝ/,n./adj.,较高的；较上的,4,low,,description
upset,/ˈəpˌsɛt/,v./adj.,心烦的；使苦恼,2,high,,action
upstairs,/əpˈstɛrz/,n./adj./adv.,在楼上；到楼上,3,medium,,action
urban,/ˈɝbən/,adj.,城市的；都市的,4,low,,description
urge,/ˈɝdʒ/,n./v.,激励；催促,3,medium,,action
urgent,/ˈɝdʒənt/,adj.,紧急的；紧迫的,4,low,,description
us,/ˈəs/,pron.,我们,1,high,,description
use,/ˈjus/,n./v.,使用；用途,1,high,,action
used,/ˈjuzd/,adj.,使用过的；二手的,1,high,,description
useful,/ˈjusfəl/,adj.,有用的；有益的,1,high,,description
user,/ˈjuzɝ/,n.,使用者；用户,2,high,,description
usual,/ˈjuʒəwəl/,adj.,通常的；平常的,3,medium,"unusual,usually",description
usually,/ˈjuʒəli/,adv.,通常；经常,1,high,usual,action
vacation,/veɪˈkeɪʃən/,n.,假期；休假,2,high,,description
vague,/ˈveɪɡ/,adj.,含糊的；紧迫的,4,low,,description
valid,/ˈvælɪd/,adj.,有效的；合理的,4,low,,description
valley,/ˈvæli/,n.,山谷；溪谷,2,medium,,nature
valuable,/ˈvæljəbəl/,adj.,值钱的；贵重的,2,medium,,description
value,/ˈvælju/,n./v.,价值；珍视,1,high,,action
variation,/ˌvɛriˈeɪʃən/,n.,变更；变化,4,low,,description
variety,/vɝˈaɪəti/,n.,种种；种类,1,high,,description
various,/ˈvɛriəs/,adj.,各种各样的；不同的,2,high,,description
vary,/ˈvɛri/,v.,改变；使多样化,2,medium,,action
vase,/ˈvɑz/,n.,瓶；瓶饰,4,low,,description
vast,/ˈvæst/,adj.,巨大的；广阔的,3,medium,,description
vegetable,/ˈvɛdʒtəbəl/,n./adj.,蔬菜,2,high,,description
vehicle,/ˈvihɪkəl/,n.,交通工具；车辆,3,medium,,description
venue,/ˈvɛnju/,n.,犯罪地点；审判地,4,low,,mystery
version,/ˈvɝʒən/,n.,变体；变种,3,low,,description
vertical,/ˈvɝtɪkəl/,adj.,垂直的；纵向的,4,low,,description
very,/ˈvɛri/,adj./adv.,很；非常,1,high,,action
via,/ˈvaɪə/,prep.,经过；通过,4,low,,description
victim,/ˈvɪktəm/,n.,受害者；牺牲品,3,low,,description
victory,/ˈvɪktɝi/,n.,胜利,4,low,,description
video,/ˈvɪdioʊ/,n./adj.,录像；视频,3,medium,,description
view,/ˈvju/,n./v.,看法；见解,1,high,,action
viewer,/ˈvjuɝ/,n.,观看者,2,medium,,description
village,/ˈvɪlədʒ/,n./adj.,村庄；乡村,2,medium,,description
violate,/ˈvaɪəleɪt/,v.,违反；侵犯,3,low,,action
violence,/ˈvaɪələns/,n.,暴力行为,4,low,,description
violent,/ˈvaɪələnt/,adj.,暴力的,3,low,,description
violin,/vaɪəˈlɪn/,n.,小提琴,4,low,,description
virtual,/ˈvɝtʃuəl/,adj.,实际上起作用的；虚的,4,low,,description
virtue,/ˈvɝtʃu/,n.,美德；正直的品行,3,low,,description
virus,/ˈvaɪrəs/,n.,病毒,4,low,,description
visible,/ˈvɪzəbəl/,n./adj.,看得见的；明显的,4,low,,description
vision,/ˈvɪʒən/,n./v.,视觉；眼光,3,low,,action
visit,/ˈvɪzɪt/,n./v.,参观；访问,1,high,,action
visitor,/ˈvɪzɪtɝ/,n.,访问者；参观者,1,high,,description
visual,/ˈvɪʒəwəl/,adj.,视力的；视觉的,3,medium,,description
vital,/ˈvaɪtəl/,adj.,必不可少的；对,3,low,,description
vivid,/ˈvɪvəd/,adj.,生动；逼真的,4,low,,description
vocabulary,/voʊˈkæbjəˌlɛri/,n.,词汇；词汇表,4,low,,description
voice,/ˈvɔɪs/,n./v.,说话声；语态,1,high,,action
volcano,/vɑlˈkeɪnoʊ/,n.,火山,4,low,,nature
volleyball,/ˈvɑliˌbɔl/,n.,排球,4,low,,description
volume,/ˈvɑljum/,n./v./adj.,册；卷,4,low,,action
voluntary,/ˈvɑləntɛri/,n./adj.,自愿的；主动的,4,low,,description
volunteer,/ˌvɑlənˈtɪr/,n./v./adj.,义工；自愿者,2,high,,action
vote,/ˈvoʊt/,n./v.,选举；投票,3,medium,,action
wage,/ˈweɪdʒ/,n./v.,工资；工钱,4,low,,action
waist,/ˈweɪst/,n.,腰；腰部,4,low,,description
