word,official_raw,official_level,teacher_number,pronunciation_source,pronunciation_status,pos_source,meaning_source,frequency_status,paper_hits,source_notes
stop,stop,junior,3287,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,21,2010:（新课标Ⅱ）;2011:（全国卷ii）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标Ⅰ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2021:（新课标Ⅰ）;2021:（解析版）
storage,,extension,3289,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
store,store,junior,3290,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,9,2013:（新课标ii）;2014:（新课标Ⅰ）;2015:（新课标Ⅰ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅲ）
storm,storm,junior,3291,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,4,2010:（新课标Ⅰ）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2018:（新课标Ⅰ）
story,story,junior,3292,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,19,2010:（新课标Ⅰ）;2011:（新课标）;2012:（新课标）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2022:（全国乙卷）
stove,,extension,3294,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2020:（新课标Ⅰ）
straight,straight,junior,3295,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,4,2010:（新课标Ⅰ）;2015:（新课标Ⅰ）;2020:（新课标Ⅰ）;2020:（新课标Ⅲ）
straightforward,straightforward**,selective_required,3296,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2019:（新课标Ⅰ）
strait,strait**,selective_required,3297,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
strange,strange,junior,3298,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,14,2011:（全国卷ii）;2012:（新课标）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2019:（新课标Ⅱ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2021:（新课标Ⅰ）;2022:（全国甲卷）
stranger,stranger,junior,3299,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,9,2010:（新课标Ⅰ）;2011:（全国卷ii）;2012:（新课标）;2014:（新课标ⅱ）;2016:（新课标ⅲ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）
strategy,strategy*,required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
straw,,extension,3300,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2021:（新课标Ⅰ）
strawberry,strawberry,junior,3301,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2015:（新课标Ⅰ）;2018:（新课标ⅱ）
stream,stream**,selective_required,3302,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2021:（解析版）
street,street,junior,3303,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,10,2010:（新课标Ⅰ）;2011:（全国卷ii）;2013:（新课标ii）;2015:（新课标Ⅰ）;2016:（新课标ⅲ）;2018:（新课标ⅲ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅰ）;2021:（新课标Ⅰ）
strength,strength*,required,3304,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,8,2011:（全国卷ii）;2011:（新课标）;2014:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2020:（新课标Ⅰ）
strengthen,strengthen**,selective_required,3305,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,6,2013:（新课标ii）;2014:（新课标ⅱ）;2016:（新课标Ⅰ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2022:（全国乙卷）
stress,stress*,required,3306,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,9,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2012:（新课标）;2016:（新课标ⅱ）;2017:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2020:（新课标Ⅰ）;2020:（新课标Ⅲ）
stretch,stretch**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,1,2015:（新课标ⅱ）
strict,strict,junior,3307,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,5,2011:（全国卷ii）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2017:（新课标ⅲ）;2021:（解析版）
strike,strike**,selective_required,3308,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,4,2010:（新课标Ⅰ）;2011:（新课标）;2012:（新课标）;2022:（全国甲卷）
string,string**,selective_required,3313,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2022:（全国乙卷）
strong,strong,junior,3314,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,9,2011:（全国卷ii）;2012:（新课标）;2013:（新课标Ⅰ）;2015:（新课标Ⅰ）;2016:（新课标ⅲ）;2017:（新课标ⅱ）;2019:（新课标Ⅰ）;2020:（新课标Ⅰ）;2021:（解析版）
structure,structure**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
struggle,struggle*,required,3315,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,4,2013:（新课标Ⅰ）;2016:（新课标Ⅰ）;2017:（新课标ⅲ）;2018:（新课标ⅱ）
student,student,junior,3317,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,20,2010:（新课标Ⅰ）;2011:（全国卷ii）;2011:（新课标）;2012:（新课标）;2013:（新课标ii）;2014:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）;2021:（解析版）;2022:（全国乙卷）
studio,studio*,required,3318,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,6,2012:（新课标）;2017:（新课标ⅱ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅲ）;2020:（新课标Ⅲ）
study,study,junior,3319,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,24,2010:（新课标Ⅰ）;2011:（全国卷ii）;2012:（新课标）;2013:（新课标ii）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标Ⅰ）;2016:（新课标ⅱ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）;2021:（解析版）;2022:（全国乙卷）
stuff,stuff*,required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
stupid,stupid,junior,3320,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2011:（全国卷ii）
style,style*,required,3321,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,10,2010:（新课标Ⅱ）;2015:（新课标ⅱ）;2016:（新课标ⅱ）;2017:（新课标Ⅰ）;2018:（新课标Ⅰ）;2018:（新课标ⅲ）;2019:（新课标Ⅲ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）
subject,subject,junior,3322,ipa-dict(en_US/CMUdict),corroborated,ECDICT,curated_override,historical_partial_2010_2022,7,2010:（新课标Ⅰ）;2012:（新课标）;2015:（新课标Ⅰ）;2019:（新课标Ⅰ）;2019:（新课标Ⅲ）;2020:（新课标Ⅰ）;2022:（全国乙卷）
subjective,subjective**,selective_required,3323,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
submit,submit**,selective_required,3324,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2020:（新课标Ⅱ）
subscribe,subscribe**,selective_required,3325,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
subsequent,subsequent**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
substance,substance**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
substantial,substantial**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
substitute,,extension,3326,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,5,2011:（新课标）;2016:（新课标Ⅰ）;2017:（新课标Ⅰ）;2020:（新课标Ⅰ）;2021:（新课标Ⅰ）
subtle,,extension,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,curated_override,historical_partial_2010_2022,0,
suburb,suburb**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,1,2010:（新课标Ⅱ）
subway,subway*,required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
succeed,succeed,junior,3328,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,4,2011:（新课标）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅱ）
success,success,junior,3329,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,7,2011:（新课标）;2014:（新课标Ⅰ）;2016:（新课标Ⅰ）;2017:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅲ）;2022:（全国乙卷）
successful,successful,junior,3330,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,9,2010:（新课标Ⅱ）;2011:（全国卷ii）;2011:（新课标）;2014:（新课标Ⅰ）;2015:（新课标Ⅰ）;2016:（新课标ⅱ）;2018:（新课标ⅱ）;2019:（新课标Ⅲ）;2021:（解析版）
such,such,junior,,ipa-dict(en_US/CMUdict),corroborated,curated_function_words,ECDICT,historical_partial_2010_2022,19,2011:（全国卷ii）;2011:（新课标）;2012:（新课标）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅲ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2022:（全国乙卷）
suck,,extension,3332,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2017:（新课标Ⅰ）
sudden,sudden,junior,3333,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2010:（新课标Ⅱ）;2014:（新课标ⅱ）
suffer,suffer*,required,3334,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2019:（新课标Ⅱ）;2022:（全国乙卷）
suffering,,extension,3335,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2021:（解析版）
sufficient,sufficient*,required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
sugar,sugar,junior,3336,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,5,2010:（新课标Ⅰ）;2012:（新课标）;2013:（新课标ii）;2018:（新课标Ⅰ）;2022:（全国乙卷）
suggest,suggest,junior,3337,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,15,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2011:（新课标）;2013:（新课标Ⅰ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标Ⅰ）;2016:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）;2022:（全国乙卷）;2022:（全国甲卷）
suggestion,suggestion,junior,3338,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,4,2011:（全国卷ii）;2013:（新课标ii）;2015:（新课标Ⅰ）;2020:（新课标Ⅰ）
suit,suit**,selective_required,3339,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,6,2010:（新课标Ⅱ）;2011:（新课标）;2013:（新课标ii）;2016:（新课标ⅲ）;2018:（新课标ⅲ）;2020:（新课标Ⅲ）
suitable,suitable**,selective_required,3341,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,14,2011:（新课标）;2012:（新课标）;2013:（新课标ii）;2015:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅲ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2022:（全国乙卷）;2022:（全国甲卷）
suite,,extension,3340,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2010:（新课标Ⅱ）
sum,sum**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,2,2016:（新课标ⅱ）;2019:（新课标Ⅲ）
summary,summary*,required,3343,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
summer,summer,junior,3344,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,10,2013:（新课标ii）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2019:（新课标Ⅰ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）
sun,sun,junior,3345,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,7,2010:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅱ）;2022:（全国乙卷）
sunday,Sunday,junior,3347,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,9,2011:（新课标）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2015:（新课标ⅱ）;2017:（新课标ⅱ）;2018:（新课标ⅲ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2022:（全国乙卷）
sunlight,,extension,3349,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,3,2013:（新课标Ⅰ）;2019:（新课标Ⅰ）;2019:（新课标Ⅲ）
sunny,sunny,junior,3350,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
super,super*,required,3354,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2019:（新课标Ⅲ）
superb,superb**,selective_required,3355,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2020:（新课标Ⅲ）;2022:（全国甲卷）
superior,superior**,selective_required,3356,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
supermarket,supermarket,junior,3358,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2015:（新课标Ⅰ）;2016:（新课标ⅲ）
supper,,extension,3359,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2018:（新课标ⅱ）
supply,supply*,required,3360,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,5,2010:（新课标Ⅰ）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2015:（新课标Ⅰ）;2021:（新课标Ⅰ）
support,support,junior,3361,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,14,2010:（新课标Ⅰ）;2011:（全国卷ii）;2012:（新课标）;2013:（新课标ii）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标Ⅰ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2018:（新课标ⅱ）;2019:（新课标Ⅰ）;2020:（新课标Ⅱ）;2022:（全国乙卷）
suppose,suppose,junior,3362,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2018:（新课标ⅱ）
supreme,,extension,3363,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2016:（新课标Ⅰ）
sure,sure,junior,3364,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,21,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2011:（全国卷ii）;2011:（新课标）;2012:（新课标）;2013:（新课标ii）;2016:（新课标Ⅰ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）;2022:（全国乙卷）;2022:（全国甲卷）
surf,surf*,required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
surface,surface,junior,3365,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,5,2011:（全国卷ii）;2017:（新课标ⅱ）;2018:（新课标Ⅰ）;2019:（新课标Ⅱ）;2021:（解析版）
surgeon,surgeon**,selective_required,3366,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2013:（新课标ii）
surgery,surgery**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
surprise,surprise,junior,3368,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,15,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2012:（新课标）;2013:（新课标ii）;2014:（新课标ⅱ）;2015:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）;2021:（解析版）;2022:（全国乙卷）;2022:（全国甲卷）
surround,surround*,required,3369,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2018:（新课标ⅱ）;2020:（新课标Ⅲ）
surrounding,surrounding**,selective_required,3370,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
survey,survey,junior,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,2,2019:（新课标Ⅰ）;2021:（新课标Ⅰ）
survival,,extension,3371,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,5,2013:（新课标Ⅰ）;2016:（新课标ⅱ）;2017:（新课标Ⅰ）;2018:（新课标Ⅰ）;2020:（新课标Ⅲ）
survive,survive*,required,3372,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,3,2014:（新课标Ⅰ）;2021:（解析版）;2022:（全国甲卷）
suspect,suspect**,selective_required,3373,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2016:（新课标Ⅰ）
suspend,suspend**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
suspension,,extension,3374,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
sustain,sustain**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,1,2022:（全国乙卷）
