word,current_value,classification,candidates,reason
teenager,,should_not_fill,,no_current_value_or_fixed_source_candidate
telephone,,should_not_fill,,no_current_value_or_fixed_source_candidate
telescope,,should_not_fill,,no_current_value_or_fixed_source_candidate
television,,should_not_fill,,no_current_value_or_fixed_source_candidate
tell,,should_not_fill,,no_current_value_or_fixed_source_candidate
temperature,,should_not_fill,,no_current_value_or_fixed_source_candidate
temple,,should_not_fill,,no_current_value_or_fixed_source_candidate
temporary,,should_not_fill,,no_current_value_or_fixed_source_candidate
ten,,should_not_fill,,no_current_value_or_fixed_source_candidate
tend,,should_not_fill,,no_current_value_or_fixed_source_candidate
tendency,,should_not_fill,,no_current_value_or_fixed_source_candidate
tennis,,should_not_fill,,no_current_value_or_fixed_source_candidate
tension,,should_not_fill,,no_current_value_or_fixed_source_candidate
tent,,should_not_fill,,no_current_value_or_fixed_source_candidate
tentative,,should_not_fill,,no_current_value_or_fixed_source_candidate
tenth,,should_not_fill,,no_current_value_or_fixed_source_candidate
term,,should_not_fill,,no_current_value_or_fixed_source_candidate
terminal,,should_not_fill,,no_current_value_or_fixed_source_candidate
terrible,,should_not_fill,,no_current_value_or_fixed_source_candidate
territory,,should_not_fill,,no_current_value_or_fixed_source_candidate
terror,,should_not_fill,,no_current_value_or_fixed_source_candidate
test,,should_not_fill,,no_current_value_or_fixed_source_candidate
text,,should_not_fill,,no_current_value_or_fixed_source_candidate
textbook,,should_not_fill,,no_current_value_or_fixed_source_candidate
than,,should_not_fill,,no_current_value_or_fixed_source_candidate
thank,,should_not_fill,,no_current_value_or_fixed_source_candidate
that,,should_not_fill,,no_current_value_or_fixed_source_candidate
the,,should_not_fill,,no_current_value_or_fixed_source_candidate
theater,,should_not_fill,,no_current_value_or_fixed_source_candidate
theft,,should_not_fill,,no_current_value_or_fixed_source_candidate
their,,should_not_fill,,no_current_value_or_fixed_source_candidate
them,,should_not_fill,,no_current_value_or_fixed_source_candidate
theme,,should_not_fill,,no_current_value_or_fixed_source_candidate
themselves,,should_not_fill,,no_current_value_or_fixed_source_candidate
then,,should_not_fill,,no_current_value_or_fixed_source_candidate
theoretical,,should_not_fill,,no_current_value_or_fixed_source_candidate
theory,,should_not_fill,,no_current_value_or_fixed_source_candidate
there,,should_not_fill,,no_current_value_or_fixed_source_candidate
therefore,,should_not_fill,,no_current_value_or_fixed_source_candidate
these,,should_not_fill,,no_current_value_or_fixed_source_candidate
they,,should_not_fill,,no_current_value_or_fixed_source_candidate
thick,,should_not_fill,,no_current_value_or_fixed_source_candidate
thief,,should_not_fill,,no_current_value_or_fixed_source_candidate
thin,,should_not_fill,,no_current_value_or_fixed_source_candidate
thing,,should_not_fill,,no_current_value_or_fixed_source_candidate
think,,auto_fill_candidate,"p:thought,d:thought,i:thinking",ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
thinking,,auto_fill_candidate,0:think,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
third,,should_not_fill,,no_current_value_or_fixed_source_candidate
thirsty,,should_not_fill,,no_current_value_or_fixed_source_candidate
thirteen,,should_not_fill,,no_current_value_or_fixed_source_candidate
thirty,,should_not_fill,,no_current_value_or_fixed_source_candidate
this,,should_not_fill,,no_current_value_or_fixed_source_candidate
thorough,,should_not_fill,,no_current_value_or_fixed_source_candidate
those,,should_not_fill,,no_current_value_or_fixed_source_candidate
though,,should_not_fill,,no_current_value_or_fixed_source_candidate
thought,,auto_fill_candidate,0:think,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
thousand,,should_not_fill,,no_current_value_or_fixed_source_candidate
threat,,should_not_fill,,no_current_value_or_fixed_source_candidate
threaten,,should_not_fill,,no_current_value_or_fixed_source_candidate
three,,should_not_fill,,no_current_value_or_fixed_source_candidate
throat,,should_not_fill,,no_current_value_or_fixed_source_candidate
through,,should_not_fill,,no_current_value_or_fixed_source_candidate
throughout,,should_not_fill,,no_current_value_or_fixed_source_candidate
throw,,should_not_fill,,no_current_value_or_fixed_source_candidate
thunder,,should_not_fill,,no_current_value_or_fixed_source_candidate
thursday,,should_not_fill,,no_current_value_or_fixed_source_candidate
thus,,should_not_fill,,no_current_value_or_fixed_source_candidate
ticket,,should_not_fill,,no_current_value_or_fixed_source_candidate
tidy,,should_not_fill,,no_current_value_or_fixed_source_candidate
tie,,should_not_fill,,no_current_value_or_fixed_source_candidate
tiger,,should_not_fill,,no_current_value_or_fixed_source_candidate
tight,,should_not_fill,,no_current_value_or_fixed_source_candidate
till,,should_not_fill,,no_current_value_or_fixed_source_candidate
time,,should_not_fill,,no_current_value_or_fixed_source_candidate
timetable,,should_not_fill,,no_current_value_or_fixed_source_candidate
tin,,should_not_fill,,no_current_value_or_fixed_source_candidate
tiny,,should_not_fill,,no_current_value_or_fixed_source_candidate
tip,,should_not_fill,,no_current_value_or_fixed_source_candidate
tire,tired,manual_review,tired,does_not_match_recorded_generation_policy
tired,tire,manual_review,tire,does_not_match_recorded_generation_policy
tissue,,should_not_fill,,no_current_value_or_fixed_source_candidate
title,,should_not_fill,,no_current_value_or_fixed_source_candidate
to,,should_not_fill,,no_current_value_or_fixed_source_candidate
toast,,should_not_fill,,no_current_value_or_fixed_source_candidate
tobacco,,should_not_fill,,no_current_value_or_fixed_source_candidate
today,,should_not_fill,,no_current_value_or_fixed_source_candidate
together,,should_not_fill,,no_current_value_or_fixed_source_candidate
toilet,,should_not_fill,,no_current_value_or_fixed_source_candidate
tolerate,,should_not_fill,,no_current_value_or_fixed_source_candidate
tomato,,should_not_fill,,no_current_value_or_fixed_source_candidate
tomorrow,,should_not_fill,,no_current_value_or_fixed_source_candidate
ton,,should_not_fill,,no_current_value_or_fixed_source_candidate
tone,,should_not_fill,,no_current_value_or_fixed_source_candidate
tongue,,should_not_fill,,no_current_value_or_fixed_source_candidate
tonight,,should_not_fill,,no_current_value_or_fixed_source_candidate
too,,should_not_fill,,no_current_value_or_fixed_source_candidate
tool,,should_not_fill,,no_current_value_or_fixed_source_candidate
tooth,,should_not_fill,,no_current_value_or_fixed_source_candidate
top,,should_not_fill,,no_current_value_or_fixed_source_candidate
topic,,should_not_fill,,no_current_value_or_fixed_source_candidate
total,totally,reliable_value,totally,matches_fixed_conservative_affix_policy_and_members_exist
totally,total,reliable_value,total,matches_fixed_conservative_affix_policy_and_members_exist
touch,,should_not_fill,,no_current_value_or_fixed_source_candidate
tough,,should_not_fill,,no_current_value_or_fixed_source_candidate
tour,,should_not_fill,,no_current_value_or_fixed_source_candidate
tourism,,should_not_fill,,no_current_value_or_fixed_source_candidate
tourist,,should_not_fill,,no_current_value_or_fixed_source_candidate
tournament,,should_not_fill,,no_current_value_or_fixed_source_candidate
toward,,should_not_fill,,no_current_value_or_fixed_source_candidate
towel,,should_not_fill,,no_current_value_or_fixed_source_candidate
tower,,should_not_fill,,no_current_value_or_fixed_source_candidate
town,,should_not_fill,,no_current_value_or_fixed_source_candidate
toy,,should_not_fill,,no_current_value_or_fixed_source_candidate
track,,should_not_fill,,no_current_value_or_fixed_source_candidate
trade,,should_not_fill,,no_current_value_or_fixed_source_candidate
tradition,,should_not_fill,,no_current_value_or_fixed_source_candidate
traditional,,should_not_fill,,no_current_value_or_fixed_source_candidate
traffic,,should_not_fill,,no_current_value_or_fixed_source_candidate
train,training,manual_review,training,does_not_match_recorded_generation_policy
trainer,,should_not_fill,,no_current_value_or_fixed_source_candidate
training,train,manual_review,train,does_not_match_recorded_generation_policy
transform,,should_not_fill,,no_current_value_or_fixed_source_candidate
translate,,should_not_fill,,no_current_value_or_fixed_source_candidate
translation,,should_not_fill,,no_current_value_or_fixed_source_candidate
transport,,should_not_fill,,no_current_value_or_fixed_source_candidate
trap,,should_not_fill,,no_current_value_or_fixed_source_candidate
travel,,should_not_fill,,no_current_value_or_fixed_source_candidate
traveler,,should_not_fill,,no_current_value_or_fixed_source_candidate
treasure,,should_not_fill,,no_current_value_or_fixed_source_candidate
treat,treatment,reliable_value,treatment,matches_fixed_conservative_affix_policy_and_members_exist
treatment,treat,reliable_value,treat,matches_fixed_conservative_affix_policy_and_members_exist
tree,,should_not_fill,,no_current_value_or_fixed_source_candidate
tremble,,should_not_fill,,no_current_value_or_fixed_source_candidate
trend,,should_not_fill,,no_current_value_or_fixed_source_candidate
trial,,should_not_fill,,no_current_value_or_fixed_source_candidate
trick,,should_not_fill,,no_current_value_or_fixed_source_candidate
trip,,should_not_fill,,no_current_value_or_fixed_source_candidate
troop,,should_not_fill,,no_current_value_or_fixed_source_candidate
trouble,,should_not_fill,,no_current_value_or_fixed_source_candidate
trousers,,should_not_fill,,no_current_value_or_fixed_source_candidate
truck,,should_not_fill,,no_current_value_or_fixed_source_candidate
true,,should_not_fill,,no_current_value_or_fixed_source_candidate
truly,,should_not_fill,,no_current_value_or_fixed_source_candidate
trunk,,should_not_fill,,no_current_value_or_fixed_source_candidate
trust,,should_not_fill,,no_current_value_or_fixed_source_candidate
truth,,should_not_fill,,no_current_value_or_fixed_source_candidate
try,,should_not_fill,,no_current_value_or_fixed_source_candidate
tube,,should_not_fill,,no_current_value_or_fixed_source_candidate
tuesday,,should_not_fill,,no_current_value_or_fixed_source_candidate
tune,,should_not_fill,,no_current_value_or_fixed_source_candidate
turkey,,should_not_fill,,no_current_value_or_fixed_source_candidate
turn,,should_not_fill,,no_current_value_or_fixed_source_candidate
tutor,,should_not_fill,,no_current_value_or_fixed_source_candidate
tv,,should_not_fill,,no_current_value_or_fixed_source_candidate
twelfth,,should_not_fill,,no_current_value_or_fixed_source_candidate
twelve,,should_not_fill,,no_current_value_or_fixed_source_candidate
twentieth,,should_not_fill,,no_current_value_or_fixed_source_candidate
twenty,,should_not_fill,,no_current_value_or_fixed_source_candidate
twice,,should_not_fill,,no_current_value_or_fixed_source_candidate
twin,,should_not_fill,,no_current_value_or_fixed_source_candidate
twist,,should_not_fill,,no_current_value_or_fixed_source_candidate
two,,should_not_fill,,no_current_value_or_fixed_source_candidate
type,,should_not_fill,,no_current_value_or_fixed_source_candidate
typhoon,,should_not_fill,,no_current_value_or_fixed_source_candidate
typical,,should_not_fill,,no_current_value_or_fixed_source_candidate
tyre,,should_not_fill,,no_current_value_or_fixed_source_candidate
ubiquitous,,should_not_fill,,no_current_value_or_fixed_source_candidate
ugly,,should_not_fill,,no_current_value_or_fixed_source_candidate
uk,,should_not_fill,,no_current_value_or_fixed_source_candidate
ultimately,,should_not_fill,,no_current_value_or_fixed_source_candidate
umbrella,,should_not_fill,,no_current_value_or_fixed_source_candidate
unable,able,reliable_value,able,matches_fixed_conservative_affix_policy_and_members_exist
uncertain,certain,reliable_value,certain,matches_fixed_conservative_affix_policy_and_members_exist
uncle,,should_not_fill,,no_current_value_or_fixed_source_candidate
uncomfortable,comfortable,reliable_value,comfortable,matches_fixed_conservative_affix_policy_and_members_exist
under,,should_not_fill,,no_current_value_or_fixed_source_candidate
underground,,should_not_fill,,no_current_value_or_fixed_source_candidate
understand,,auto_fill_candidate,i:understanding,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
understanding,,auto_fill_candidate,0:understand,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
undertake,,should_not_fill,,no_current_value_or_fixed_source_candidate
unemployment,,should_not_fill,,no_current_value_or_fixed_source_candidate
unfair,fair,reliable_value,fair,matches_fixed_conservative_affix_policy_and_members_exist
unfold,fold,reliable_value,fold,matches_fixed_conservative_affix_policy_and_members_exist
unfortunately,fortunately,reliable_value,fortunately,matches_fixed_conservative_affix_policy_and_members_exist
unhappy,happy,reliable_value,happy,matches_fixed_conservative_affix_policy_and_members_exist
uniform,,should_not_fill,,no_current_value_or_fixed_source_candidate
union,,should_not_fill,,no_current_value_or_fixed_source_candidate
unique,,should_not_fill,,no_current_value_or_fixed_source_candidate
unit,,should_not_fill,,no_current_value_or_fixed_source_candidate
unite,,should_not_fill,,no_current_value_or_fixed_source_candidate
universal,,should_not_fill,,no_current_value_or_fixed_source_candidate
universe,,should_not_fill,,no_current_value_or_fixed_source_candidate
university,,should_not_fill,,no_current_value_or_fixed_source_candidate
unknown,,should_not_fill,,no_current_value_or_fixed_source_candidate
unless,,should_not_fill,,no_current_value_or_fixed_source_candidate
