word,field,value,trace_status,selected_source,note
workplace,level,3,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=extension;paper_hits=2;ECDICT_rank_input=snapshotted
workplace,gaokao_frequency,medium,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=2;scope=historical_partial_2010_2022
workplace,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
workplace,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
works,phonetic,/ˈwɝks/,confirmed,ipa-dict(en_US/CMUdict),corroborated
works,pos,n.,confirmed,ECDICT,
works,meaning_cn,著作；作品,confirmed,teacher_pdf_gloss,
works,level,1,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=extension;paper_hits=17;ECDICT_rank_input=snapshotted
works,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=17;scope=historical_partial_2010_2022
works,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
works,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
world,phonetic,/ˈwɝld/,confirmed,ipa-dict(en_US/CMUdict),corroborated
world,pos,n.,confirmed,ECDICT,
world,meaning_cn,世界,confirmed,teacher_pdf_gloss,
world,level,1,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=28;ECDICT_rank_input=snapshotted
world,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=28;scope=historical_partial_2010_2022
world,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
world,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
worldwide,phonetic,/ˈwɝldˈwaɪd/,confirmed,ipa-dict(en_US/CMUdict),corroborated
worldwide,pos,adj.,confirmed,ECDICT,
worldwide,meaning_cn,遍及全球的；世界范围的,confirmed,teacher_pdf_gloss,
worldwide,level,2,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=extension;paper_hits=4;ECDICT_rank_input=snapshotted
worldwide,gaokao_frequency,medium,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=4;scope=historical_partial_2010_2022
worldwide,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
worldwide,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
worried,phonetic,/ˈwɝid/,confirmed,ipa-dict(en_US/CMUdict),corroborated
worried,pos,adj.,confirmed,ECDICT,
worried,meaning_cn,担心的；烦恼的,confirmed,teacher_pdf_gloss,
worried,level,1,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=extension;paper_hits=9;ECDICT_rank_input=snapshotted
worried,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=9;scope=historical_partial_2010_2022
worried,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
worried,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
worry,phonetic,/ˈwɝi/,confirmed,ipa-dict(en_US/CMUdict),corroborated
worry,pos,n./v.,confirmed,ECDICT,
worry,meaning_cn,烦恼；担忧,confirmed,teacher_pdf_gloss,
worry,level,2,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=5;ECDICT_rank_input=snapshotted
worry,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=5;scope=historical_partial_2010_2022
worry,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
worry,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
worse,phonetic,/ˈwɝs/,confirmed,ipa-dict(en_US/CMUdict),corroborated
worse,pos,n./adj./adv.,confirmed,ECDICT,
worse,meaning_cn,坏的；有害的,confirmed,teacher_pdf_gloss,
worse,level,2,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=5;ECDICT_rank_input=snapshotted
worse,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=5;scope=historical_partial_2010_2022
worse,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
worse,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
worst,phonetic,/ˈwɝst/,confirmed,ipa-dict(en_US/CMUdict),corroborated
worst,pos,n./adj./adv.,confirmed,ECDICT,
worst,meaning_cn,坏的；有害的,confirmed,teacher_pdf_gloss,
worst,level,2,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=4;ECDICT_rank_input=snapshotted
worst,gaokao_frequency,medium,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=4;scope=historical_partial_2010_2022
worst,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
worst,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
worth,phonetic,/ˈwɝθ/,confirmed,ipa-dict(en_US/CMUdict),corroborated
worth,pos,n./adj.,confirmed,ECDICT,
worth,meaning_cn,有；的价值,confirmed,teacher_pdf_gloss,
worth,level,1,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=10;ECDICT_rank_input=snapshotted
worth,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=10;scope=historical_partial_2010_2022
worth,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
worth,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
worthwhile,phonetic,/ˈwɝθˈwaɪl/,confirmed,ipa-dict(en_US/CMUdict),corroborated
worthwhile,pos,adj.,confirmed,ECDICT,
worthwhile,meaning_cn,值得做的,confirmed,teacher_pdf_gloss,
worthwhile,level,4,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=selective_required;paper_hits=1;ECDICT_rank_input=snapshotted
worthwhile,gaokao_frequency,low,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=1;scope=historical_partial_2010_2022
worthwhile,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
worthwhile,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
worthy,phonetic,/ˈwɝði/,confirmed,ipa-dict(en_US/CMUdict),corroborated
worthy,pos,n./adj.,confirmed,ECDICT,
worthy,meaning_cn,值得的,confirmed,teacher_pdf_gloss,
worthy,level,4,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=selective_required;paper_hits=0;ECDICT_rank_input=snapshotted
worthy,gaokao_frequency,low,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=0;scope=historical_partial_2010_2022
worthy,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
worthy,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
would,phonetic,/ˈwʊd/,confirmed,ipa-dict(en_US/CMUdict),corroborated
would,pos,v.,confirmed,curated_modal_verbs,
would,meaning_cn,将；愿意,confirmed,ECDICT,
would,level,1,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=30;ECDICT_rank_input=snapshotted
would,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=30;scope=historical_partial_2010_2022
would,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
would,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
wound,phonetic,/wuːnd/,confirmed,curated_homograph_override,curated
wound,pos,n./v.,confirmed,ECDICT,
wound,meaning_cn,伤口；使受伤,confirmed,curated_override,
wound,level,3,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=2;ECDICT_rank_input=snapshotted
wound,gaokao_frequency,medium,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=2;scope=historical_partial_2010_2022
wound,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
wound,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
wrap,phonetic,/ˈræp/,confirmed,ipa-dict(en_US/CMUdict),corroborated
wrap,pos,n./v.,confirmed,ECDICT,
wrap,meaning_cn,外套；围巾,confirmed,ECDICT,
wrap,level,4,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=selective_required;paper_hits=0;ECDICT_rank_input=snapshotted
wrap,gaokao_frequency,low,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=0;scope=historical_partial_2010_2022
wrap,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
wrap,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
wrestle,phonetic,/ˈrɛsəl/,confirmed,ipa-dict(en_US/CMUdict),corroborated
wrestle,pos,n./v.,confirmed,ECDICT,
wrestle,meaning_cn,摔跤,confirmed,teacher_pdf_gloss,
wrestle,level,4,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=selective_required;paper_hits=0;ECDICT_rank_input=snapshotted
wrestle,gaokao_frequency,low,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=0;scope=historical_partial_2010_2022
wrestle,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
wrestle,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
wrinkle,phonetic,/ˈrɪŋkəl/,confirmed,ipa-dict(en_US/CMUdict),corroborated
wrinkle,pos,n./v.,confirmed,ECDICT,
wrinkle,meaning_cn,皱纹,confirmed,teacher_pdf_gloss,
wrinkle,level,4,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=selective_required;paper_hits=0;ECDICT_rank_input=snapshotted
wrinkle,gaokao_frequency,low,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=0;scope=historical_partial_2010_2022
wrinkle,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
wrinkle,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
wrist,phonetic,/ˈrɪst/,confirmed,ipa-dict(en_US/CMUdict),corroborated
wrist,pos,n.,confirmed,ECDICT,
wrist,meaning_cn,手腕；腕关节,confirmed,teacher_pdf_gloss,
wrist,level,4,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=selective_required;paper_hits=0;ECDICT_rank_input=snapshotted
wrist,gaokao_frequency,low,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=0;scope=historical_partial_2010_2022
wrist,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
wrist,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
write,phonetic,/ˈraɪt/,confirmed,ipa-dict(en_US/CMUdict),corroborated
write,pos,v.,confirmed,ECDICT,
write,meaning_cn,写；书写,confirmed,teacher_pdf_gloss,
write,level,1,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=19;ECDICT_rank_input=snapshotted
write,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=19;scope=historical_partial_2010_2022
write,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
write,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
writer,phonetic,/ˈraɪtɝ/,confirmed,ipa-dict(en_US/CMUdict),corroborated
writer,pos,n.,confirmed,ECDICT,
writer,meaning_cn,作家；撰稿者,confirmed,ECDICT,
writer,level,1,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=14;ECDICT_rank_input=snapshotted
writer,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=14;scope=historical_partial_2010_2022
writer,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
writer,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
writing,phonetic,/ˈraɪtɪŋ/,confirmed,ipa-dict(en_US/CMUdict),corroborated
writing,pos,n.,confirmed,ECDICT,
writing,meaning_cn,书写；写,confirmed,teacher_pdf_gloss,
writing,level,1,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=extension;paper_hits=12;ECDICT_rank_input=snapshotted
writing,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=12;scope=historical_partial_2010_2022
writing,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
writing,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
wrong,phonetic,/ˈrɔŋ/,confirmed,ipa-dict(en_US/CMUdict),corroborated
wrong,pos,adj./adv.,confirmed,ECDICT,
wrong,meaning_cn,错误的；有毛病的,confirmed,teacher_pdf_gloss,
wrong,level,1,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=8;ECDICT_rank_input=snapshotted
wrong,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=8;scope=historical_partial_2010_2022
wrong,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
wrong,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
x-ray,phonetic,/ˈɛksˌreɪ/,confirmed,ipa-dict(en_US/CMUdict),corroborated
x-ray,pos,v./adj.,confirmed,ECDICT,
x-ray,meaning_cn,射线；光,confirmed,teacher_pdf_gloss,
x-ray,level,4,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=0;ECDICT_rank_input=snapshotted
x-ray,gaokao_frequency,low,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=0;scope=historical_partial_2010_2022
x-ray,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
x-ray,tags,action,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
yard,phonetic,/ˈjɑrd/,confirmed,ipa-dict(en_US/CMUdict),corroborated
yard,pos,n.,confirmed,ECDICT,
yard,meaning_cn,码；院子,confirmed,teacher_pdf_gloss,
yard,level,3,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=2;ECDICT_rank_input=snapshotted
yard,gaokao_frequency,medium,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=2;scope=historical_partial_2010_2022
yard,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
yard,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
year,phonetic,/ˈjɪr/,confirmed,ipa-dict(en_US/CMUdict),corroborated
year,pos,n.,confirmed,ECDICT,
year,meaning_cn,年,confirmed,teacher_pdf_gloss,
year,level,1,confirmed,curio_pipeline_rank_and_fixed_quotas,official_level=junior;paper_hits=29;ECDICT_rank_input=snapshotted
year,gaokao_frequency,high,confirmed,GAOKAO-Bench_30_papers_2010_2022,paper_hits=29;scope=historical_partial_2010_2022
year,word_family,,partial,curio_pipeline_conservative_surface_affix_policy,no_original_row_level_source_column;reproduced_from_fixed_policy_and_headword_set
year,tags,description,partial,curio_pipeline_keyword_or_pos_fallback_policy,not_ECDICT_tag;no_original_row_level_source_column;policy_reproduced=true
yell,phonetic,/ˈjɛl/,confirmed,ipa-dict(en_US/CMUdict),corroborated
yell,pos,n./v.,confirmed,ECDICT,
yell,meaning_cn,叫喊；吼叫,confirmed,teacher_pdf_gloss,
